Month,Day,Hour,Minute,Second,Microsecond,Speed,Vx,Vy,PosX,PosY,PosZ,Bx,By,Flow Mag,Flow Angle
9,4,19,9,32,954788,0.02149400825404177,0.00020024986588396132,0.021493075415492058,-0.03110734559595585,-0.01042458787560463,0.2542225420475006,2.769999999999996,-1.4500000000000028,3.126563608820391,147.3182003639479
9,4,19,9,33,17816,0.017851997741521533,0.007157527841627598,0.016354314982891083,-0.029195493087172508,-0.008679024875164032,0.266105979681015,2.769999999999996,1.5499999999999972,3.174177058703558,194.0766587195788
9,4,19,9,33,65171,0.021288240319120074,0.008911789394915104,0.019333111122250557,-0.028677014634013176,-0.004565779119729996,0.2759747803211212,-0.23000000000000398,0.5499999999999972,0.5961543424315542,209.45181804693703
9,4,19,9,33,112192,0.009845533450054933,0.006103869993239641,0.007725108414888382,-0.02921110764145851,-0.005395000800490379,0.287815660238266,-0.23000000000000398,-2.450000000000003,2.4607722365143867,197.60704511925516
9,4,19,9,33,159598,0.01117439890573348,0.011165745556354523,-0.00043967837700620294,-0.026924556121230125,-0.005949669051915407,0.3005617558956146,2.769999999999996,1.5499999999999972,3.174177058703558,191.55080411681007
9,4,19,9,33,206799,0.040544376834525095,0.019858989864587784,0.03534780070185661,-0.02300909347832203,0.00850172434002161,0.3161054253578186,2.769999999999996,0.5499999999999972,2.8240750698237425,206.05043813590638
9,4,19,9,33,270263,0.02793092013603658,0.01558165717869997,0.023180773481726646,-0.023227158933877945,0.006956060882657766,0.3290035128593445,0.769999999999996,0.5499999999999972,0.9462557793746841,208.56647662791218
9,4,19,9,33,317382,0.01834495427033358,0.00903008971363306,0.015968557447195053,-0.0241575725376606,0.007470487151294947,0.34359535574913025,0.769999999999996,1.5499999999999972,1.7307223925286184,201.09092556697146
9,4,19,9,33,364804,0.021697351503711812,0.01951231248676777,0.009489189833402634,-0.01828627847135067,0.008117344230413437,0.35932958126068115,0.769999999999996,-0.45000000000000284,0.8918520056601299,202.60574800065706
9,4,19,9,33,411884,0.013266218461064393,0.012110569514334202,0.005415409337729216,-0.01939249411225319,0.009180755354464054,0.37264201045036316,2.769999999999996,0.5499999999999972,2.8240750698237425,198.44152952086012
9,4,19,9,33,459563,0.00477582491272081,0.004656536038964987,-0.0010607430012896657,-0.020847510546445847,0.00871209055185318,0.39110690355300903,-0.23000000000000398,-0.45000000000000284,0.5053711507397355,185.96318110160033
9,4,19,9,33,538675,0.03268818971403499,-0.029900236055254936,0.013209603726863861,-0.034752704203128815,0.01657448336482048,0.4067971110343933,0.769999999999996,-0.45000000000000284,0.8918520056601299,163.30034384050379
9,4,19,9,33,554522,0.037253785147706255,-0.037236131727695465,0.001146735274232924,-0.03857606649398804,0.012585361488163471,0.4244349002838135,0.769999999999996,-1.4500000000000028,1.6417673403987552,136.44010767502115
9,4,19,9,33,618301,0.04151389295157363,-0.038487862795591354,-0.01555916853249073,-0.04117357358336449,0.005961874965578318,0.4379289746284485,-2.230000000000004,0.5499999999999972,2.296823893989266,115.69407465525674
9,4,19,9,33,665352,0.04832761675396165,-0.04067346826195717,-0.026100335642695427,-0.045270390808582306,0.0014836739283055067,0.4504786431789398,1.769999999999996,0.5499999999999972,1.8534832073692986,116.30982264387121
9,4,19,9,33,712556,0.050787377151244636,-0.033684682101011276,-0.03800920769572258,-0.046196166425943375,-0.005137967877089977,0.46314552426338196,-1.230000000000004,-0.45000000000000284,1.309732797176589,107.52097470818308
9,4,19,9,33,762393,0.05259722377109048,-0.03042476624250412,-0.0429045632481575,-0.049096155911684036,-0.009907394647598267,0.47866955399513245,-1.230000000000004,-0.45000000000000284,1.309732797176589,35.9657676569352
9,4,19,9,33,807410,0.055998822103985116,-0.026958776637911797,-0.04908250644803047,-0.052144166082143784,-0.016858123242855072,0.49002987146377563,-1.230000000000004,0.5499999999999972,1.347367804276177,354.7640638004668
9,4,19,9,33,855261,0.05904146628189491,-0.02399434708058834,-0.05394595488905907,-0.055376097559928894,-0.024647869169712067,0.5065804719924927,1.769999999999996,0.5499999999999972,1.8534832073692986,340.3579243973316
9,4,19,9,33,918949,0.05522422604412215,-0.018556522205471992,-0.052013177424669266,-0.057185325771570206,-0.030169684439897537,0.5216342806816101,0.769999999999996,0.5499999999999972,0.9462557793746841,329.63534809591
9,4,19,9,33,966448,0.05222451589447412,-0.01481788232922554,-0.050078243017196655,-0.05961872637271881,-0.036558810621500015,0.533555805683136,0.769999999999996,1.5499999999999972,1.7307223925286184,258.8716991552579
9,4,19,9,34,13663,0.04684329037402818,-0.009549334645271301,-0.04585961252450943,-0.06077452376484871,-0.041710346937179565,0.5416340231895447,0.769999999999996,0.5499999999999972,0.9462557793746841,232.57430578712007
9,4,19,9,34,77249,0.03985201882751786,-0.01077390369027853,-0.03836803883314133,-0.06526897102594376,-0.04507449269294739,0.5520982146263123,0.769999999999996,1.5499999999999972,1.7307223925286184,223.10986462402934
9,4,19,9,34,109105,0.031710370962071514,-0.005606303922832012,-0.031210847198963165,-0.06576163321733475,-0.04777248203754425,0.5648667216300964,3.769999999999996,0.5499999999999972,3.8099081353754407,221.45824728956606
9,4,19,9,34,156160,0.022736551119093708,-0.0022319515701383352,-0.022626735270023346,-0.0666418969631195,-0.04904790222644806,0.57741379737854,-1.230000000000004,-1.4500000000000028,1.9014205216100981,220.6062266418942
9,4,19,9,34,219202,0.008317877886187037,-0.003556515322998166,-0.007519194856286049,-0.06961627304553986,-0.04553569480776787,0.5976689457893372,0.769999999999996,-2.450000000000003,2.5681510858981813,177.12713361123653
9,4,19,9,34,266336,0.018000535255398725,-0.01793069764971733,-0.0015840932028368115,-0.07998980581760406,-0.046012260019779205,0.6183393597602844,0.769999999999996,-1.4500000000000028,1.6417673403987552,134.9363625412475
9,4,19,9,34,313803,0.016675746511160536,-0.016652703285217285,-0.000876353238709271,-0.08140085637569427,-0.04856438934803009,0.6381562948226929,1.769999999999996,-0.45000000000000284,1.8263077506269276,127.59953557115143
9,4,19,9,34,361486,0.0160391521859344,-0.015933172777295113,-0.0018407629104331136,-0.08327870070934296,-0.05094713345170021,0.6497714519500732,-0.23000000000000398,-2.450000000000003,2.4607722365143867,104.55721743926773
9,4,19,9,34,409256,0.014159283926846157,-0.014052805490791798,-0.001733199111185968,-0.08474761247634888,-0.052421361207962036,0.651828408241272,1.769999999999996,0.5499999999999972,1.8534832073692986,133.0527996536089
9,4,19,9,34,460801,0.012009136244432176,-0.010910587385296822,0.005017811898142099,-0.08574098348617554,-0.04953533038496971,0.6620954871177673,2.769999999999996,-1.4500000000000028,3.126563608820391,144.26275010420503
9,4,19,9,34,519644,0.010083370970646727,-0.00567581644281745,0.008334235288202763,-0.08521496504545212,-0.04874793812632561,0.6780386567115784,0.769999999999996,2.549999999999997,2.6637192044207625,171.45265389486127
9,4,19,9,34,567384,0.03150737141740868,0.01798456534743309,-0.025870250537991524,-0.07168719172477722,-0.07224451005458832,0.6882871985435486,2.769999999999996,-1.4500000000000028,3.126563608820391,167.10418263067018
9,4,19,9,34,614925,0.03371753726538546,0.019574489444494247,-0.02745380997657776,-0.07208962738513947,-0.07515385746955872,0.7017332315444946,1.769999999999996,4.549999999999997,4.882151165213953,200.4302239120078
9,4,19,9,34,662449,0.039656724080206616,0.021645259112119675,-0.03322857990860939,-0.07067199796438217,-0.08190477639436722,0.7197681665420532,1.769999999999996,0.5499999999999972,1.8534832073692986,200.4302239120078
9,4,19,9,34,710269,0.035352123537458376,0.022805318236351013,-0.02701277658343315,-0.06867976486682892,-0.08121069520711899,0.7303011417388916,-0.23000000000000398,1.5499999999999972,1.5669716015295214,229.13563937869867
9,4,19,9,34,757738,0.027125564910407404,0.016264043748378754,-0.02170891873538494,-0.07123881578445435,-0.08171206712722778,0.7421945333480835,2.769999999999996,1.5499999999999972,3.174177058703558,217.4341286041953
9,4,19,9,34,805283,0.017582776459346236,0.010006691329181194,-0.014457529410719872,-0.07351336628198624,-0.08133655041456223,0.7617626786231995,1.769999999999996,-1.4500000000000028,2.288099648179684,216.3424364036181
9,4,19,9,34,868251,0.009039983686383733,0.0041688354685902596,-0.008021353743970394,-0.07600566744804382,-0.08106695860624313,0.7714529633522034,0.769999999999996,3.549999999999997,3.6325473155899806,218.45846646171904
9,4,19,9,34,915461,0.009959273001058764,0.009927130304276943,-0.0007995014893822372,-0.07030826807022095,-0.07886508852243423,0.773090660572052,-3.230000000000004,-1.4500000000000028,3.5405366824819136,240.48322588780778
9,4,19,9,34,963140,0.019258351513761558,5.665536809829064e-05,0.019258268177509308,-0.07645324617624283,-0.06610564887523651,0.780818521976471,3.769999999999996,2.549999999999997,4.55141736165779,208.97846875601567
9,4,19,9,35,14495,0.04983041706252501,-0.012251253239810467,-0.04830090329051018,-0.08460844308137894,-0.11921331286430359,0.7993233799934387,1.769999999999996,0.5499999999999972,1.8534832073692986,203.07779533015204
9,4,19,9,35,57659,0.04798058510023631,-0.008704191073775291,-0.04718446359038353,-0.0817461833357811,-0.12159839272499084,0.8105068802833557,0.769999999999996,2.549999999999997,2.6637192044207625,240.0586867224576
9,4,19,9,35,105419,0.0392902696537151,-0.01207535620778799,-0.037388648837804794,-0.08514057099819183,-0.11865923553705215,0.8240797519683838,2.769999999999996,1.5499999999999972,3.174177058703558,222.96296354643854
9,4,19,9,35,169257,0.03352625591629715,-0.009573288261890411,-0.03213039040565491,-0.08427698910236359,-0.12000084668397903,0.8332163691520691,-0.23000000000000398,2.549999999999997,2.560351538363431,229.12130243696575
9,4,19,9,35,216613,0.028884016465585728,-0.013042019680142403,-0.02577192522585392,-0.08852650225162506,-0.12076322734355927,0.837841272354126,0.769999999999996,0.5499999999999972,0.9462557793746841,229.44587628209138
9,4,19,9,35,264330,0.01771784996977424,-0.0029984123539179564,-0.017462294548749924,-0.08219900727272034,-0.1200394332408905,0.8410468101501465,-0.23000000000000398,1.5499999999999972,1.5669716015295214,246.56733210017512
9,4,19,9,35,311259,0.01269259902374114,0.0003610327548813075,-0.01268746331334114,-0.08128979802131653,-0.12185065448284149,0.8528119325637817,4.769999999999996,2.549999999999997,5.408826120333315,236.5250275361773
9,4,19,9,35,358704,0.0052611760003311615,0.0043371557258069515,-0.0029780955519527197,-0.07984611392021179,-0.11808108538389206,0.8492594957351685,-5.230000000000004,-0.45000000000000284,5.249323765972151,261.09223019882927
9,4,19,9,35,406514,0.011451035516325312,-0.005152030847966671,0.01022657286375761,-0.08870159089565277,-0.10970616340637207,0.8497001528739929,1.769999999999996,3.549999999999997,3.96678711301728,250.6945764908669
9,4,19,9,35,469839,0.015868216587906027,0.007413759827613831,0.014029841870069504,-0.0784861221909523,-0.10807769745588303,0.8545598387718201,3.769999999999996,0.5499999999999972,3.8099081353754407,244.05666732160006
9,4,19,9,35,517667,0.01677699280283509,0.009828553535044193,0.013596581295132637,-0.07638074457645416,-0.10876265913248062,0.8574408292770386,1.769999999999996,0.5499999999999972,1.8534832073692986,217.10372688643392
9,4,19,9,35,565127,0.035066959059981806,-0.0015280499355867505,0.03503365069627762,-0.08598802983760834,-0.08932866901159286,0.8588446378707886,-0.23000000000000398,-0.45000000000000284,0.5053711507397355,200.96394863902836
9,4,19,9,35,612807,0.03935291012165408,0.0008316825260408223,0.039344120770692825,-0.08307714760303497,-0.08296353369951248,0.8623871207237244,3.769999999999996,1.5499999999999972,4.076199210048493,196.10410997473244
9,4,19,9,35,667033,0.040881147314258875,0.0023506071884185076,0.04081351310014725,-0.08140324056148529,-0.07718673348426819,0.8708540201187134,3.769999999999996,-0.45000000000000284,3.7967617781472636,176.84846349899337
9,4,19,9,35,707554,0.04329548176542837,0.004019083455204964,0.043108534067869186,-0.0796990767121315,-0.06950145959854126,0.8662813305854797,0.769999999999996,2.549999999999997,2.6637192044207625,193.00891716985012
9,4,19,9,35,754964,0.03582166543188266,0.008755081333220005,0.034735288470983505,-0.07506294548511505,-0.06977929174900055,0.8722394704818726,2.769999999999996,-0.45000000000000284,2.806314308839974,183.51541432696257
9,4,19,9,35,818264,0.03788840491867079,0.007121243514120579,0.03721315786242485,-0.07578426599502563,-0.0593772791326046,0.8838344812393188,-1.230000000000004,1.5499999999999972,1.978736970898356,215.60579394987815
9,4,19,9,35,865288,0.04080148552060907,0.01519371010363102,0.03786703571677208,-0.06692343205213547,-0.050288718193769455,0.8856603503227234,4.769999999999996,2.549999999999997,5.408826120333315,217.39096703470855
9,4,19,9,35,912577,0.0343838715635042,0.019385073333978653,0.028398407623171806,-0.06088394299149513,-0.05020195245742798,0.8928919434547424,2.769999999999996,1.5499999999999972,3.174177058703558,226.51588830114127
9,4,19,9,35,960184,0.02923242106613071,0.01892559416592121,0.022279055789113045,-0.05864185467362404,-0.0476452074944973,0.8950650095939636,-0.23000000000000398,1.5499999999999972,1.5669716015295214,232.50374363960344
9,4,19,9,36,7717,0.023949326615989423,0.018796931952238083,0.01484067365527153,-0.05531705170869827,-0.04708688333630562,0.8929691314697266,0.769999999999996,-3.450000000000003,3.534883307833515,235.56778018341367
9,4,19,9,36,55189,0.018735785267423286,0.0164314154535532,0.009002123959362507,-0.05412421002984047,-0.04638415947556496,0.8864859938621521,-0.23000000000000398,2.549999999999997,2.560351538363431,228.60078304304793
9,4,19,9,36,118846,0.016523398833898768,0.01584385707974434,0.0046898722648620605,-0.05088319256901741,-0.045320406556129456,0.8805987238883972,3.769999999999996,0.5499999999999972,3.8099081353754407,221.68954758638938
9,4,19,9,36,166366,0.00781902169215764,0.007341254502534866,-0.002691297559067607,-0.05547444894909859,-0.04889564961194992,0.8739051818847656,-2.230000000000004,0.5499999999999972,2.296823893989266,270.006711505649
9,4,19,9,36,213971,0.013611093973671363,0.01168463658541441,-0.00698076980188489,-0.047379087656736374,-0.05097759887576103,0.8696220517158508,-0.23000000000000398,-1.4500000000000028,1.468128059809501,89.01432465103565
9,4,19,9,36,261649,0.0136143727788589,0.012528404593467712,-0.005328247789293528,-0.04353829100728035,-0.04908724129199982,0.8730031251907349,0.769999999999996,3.549999999999997,3.6325473155899806,270.66530229709514
9,4,19,9,36,309439,0.009756578317160843,0.005961896385997534,-0.007723121903836727,-0.04702897369861603,-0.05177802965044975,0.8760709762573242,-0.23000000000000398,1.5499999999999972,1.5669716015295214,273.0603288994942
9,4,19,9,36,356834,0.011393093493996104,0.010155174881219864,-0.005164784844964743,-0.04109250009059906,-0.050186820328235626,0.8743373155593872,1.769999999999996,1.5499999999999972,2.3527430798963107,279.3797086068361
9,4,19,9,36,404265,0.013369979585562,0.01274382695555687,-0.004043665248900652,-0.03678468242287636,-0.05019766464829445,0.8773518800735474,3.769999999999996,0.5499999999999972,3.8099081353754407,227.19554592319682
9,4,19,9,36,467649,0.015483455726220634,0.015482718124985695,-0.0001511313603259623,-0.03225633502006531,-0.04736214131116867,0.8757690787315369,-0.23000000000000398,1.5499999999999972,1.5669716015295214,246.16897774881917
9,4,19,9,36,515250,0.025147900633935738,0.025009101256728172,0.0026385148521512747,-0.020847002044320107,-0.04517941176891327,0.8713527917861938,-0.23000000000000398,0.5499999999999972,0.5961543424315542,253.99509094564706
9,4,19,9,36,562899,0.029183350526445846,0.028603509068489075,0.005788541864603758,-0.014035409316420555,-0.041667718440294266,0.8688728213310242,3.769999999999996,0.5499999999999972,3.8099081353754407,232.43978073595312
9,4,19,9,36,610484,0.03511737783209456,0.035064201802015305,0.0019318327540531754,-0.0031041689217090607,-0.045283108949661255,0.8700950741767883,4.769999999999996,0.5499999999999972,4.801603898698846,223.4957134741
9,4,19,9,36,658253,0.03179169999869524,0.031674474477767944,0.0027276098262518644,-0.00016451042029075325,-0.043234288692474365,0.8729054927825928,0.769999999999996,0.5499999999999972,0.9462557793746841,230.55452199425181
9,4,19,9,36,705902,0.04824472198744837,0.04781361296772957,0.006435185670852661,0.02305028960108757,-0.038550965487957,0.8723080158233643,1.769999999999996,0.5499999999999972,1.8534832073692986,211.46136392909824
9,4,19,9,36,768866,0.041237892849095965,0.0403350330889225,0.00858189444988966,0.02370603010058403,-0.035216253250837326,0.8749051690101624,3.769999999999996,-1.4500000000000028,4.039232600383391,189.42749023221512
9,4,19,9,36,816844,0.03830331131786988,0.0381787046790123,0.0030870968475937843,0.0311643797904253,-0.03976884111762047,0.8792237639427185,2.769999999999996,0.5499999999999972,2.8240750698237425,190.04440658539832
9,4,19,9,36,868305,0.03293541073636456,0.03266318514943123,0.0042258272878825665,0.03440172225236893,-0.037591904401779175,0.8761537671089172,3.769999999999996,0.5499999999999972,3.8099081353754407,190.4066849810548
9,4,19,9,36,917619,0.02404146039266708,0.023059967905282974,0.0067992424592375755,0.03406955674290657,-0.033999744802713394,0.8865970969200134,-2.230000000000004,-1.4500000000000028,2.659962405749379,174.92465956279818
9,4,19,9,36,967229,0.018113525609830018,0.01694338023662567,0.006404816638678312,0.035635724663734436,-0.03347397968173027,0.8807133436203003,1.769999999999996,-1.4500000000000028,2.288099648179684,157.1087939110689
9,4,19,9,37,6631,0.022296674337885184,0.01960678957402706,0.010616755113005638,0.04485296458005905,-0.028375176712870598,0.8759673237800598,1.769999999999996,2.549999999999997,3.1040940707394764,179.57826312498622
9,4,19,9,37,54723,0.018579174462358062,0.013764815405011177,0.012478604912757874,0.044570017606019974,-0.02474437654018402,0.8827198147773743,1.769999999999996,0.5499999999999972,1.8534832073692986,181.95813862692356
9,4,19,9,37,118591,0.02058305981275669,0.006217241287231445,0.019621627405285835,0.04104679822921753,-0.014996277168393135,0.8761833310127258,1.769999999999996,0.5499999999999972,1.8534832073692986,185.58384376092545
9,4,19,9,37,168304,0.017417045372515674,0.0027125838678330183,0.017204515635967255,0.04122442379593849,-0.014069437980651855,0.8752953410148621,0.769999999999996,-1.4500000000000028,1.6417673403987552,178.43151633228177
9,4,19,9,37,213811,0.015187824481885782,0.007368681952357292,0.013280532322824001,0.04905833303928375,-0.0136538902297616,0.8748293519020081,-0.23000000000000398,-0.45000000000000284,0.5053711507397355,171.81662272527785
9,4,19,9,37,261575,0.014521175639196323,0.003934831824153662,0.0139778982847929,0.04791086167097092,-0.008210846222937107,0.8714888691902161,2.769999999999996,2.549999999999997,3.7650232403001134,169.29289585302445
9,4,19,9,37,308775,0.004208205532379125,0.0031391128432005644,0.002802670933306217,0.048965007066726685,-0.015540835447609425,0.8739520907402039,2.769999999999996,0.5499999999999972,2.8240750698237425,167.30684017310364
9,4,19,9,37,357025,0.003023240634496114,-0.002447958802804351,-0.0017741143237799406,0.044725194573402405,-0.017261624336242676,0.864897608757019,2.769999999999996,-2.450000000000003,3.6980265007162934,147.75584299862322
9,4,19,9,37,403981,0.01233313102118668,-0.007241499610245228,-0.009983326308429241,0.040611572563648224,-0.02417883835732937,0.8543423414230347,3.769999999999996,3.549999999999997,5.178358813369343,180.0969914554139
9,4,19,9,37,467369,0.02205295292018928,-0.01136574987322092,-0.018898477777838707,0.03656410425901413,-0.03415033221244812,0.8561713695526123,2.769999999999996,-1.4500000000000028,3.126563608820391,186.0349850802669
9,4,19,9,37,514750,0.01854855524608936,-0.0035145143046975136,-0.01821255311369896,0.04503098130226135,-0.035803359001874924,0.8602012991905212,2.769999999999996,2.549999999999997,3.7650232403001134,186.0349850802669
9,4,19,9,37,561992,0.015298002216140692,-0.0018262116936966777,-0.015188608318567276,0.045975033193826675,-0.03631734475493431,0.8647276163101196,0.769999999999996,-0.45000000000000284,0.8918520056601299,176.1301015767662
9,4,19,9,37,609649,0.01888194639141952,0.00041879911441355944,-0.0188773013651371,0.047647520899772644,-0.043346747756004333,0.8681374192237854,-0.23000000000000398,0.5499999999999972,0.5961543424315542,204.97831545677323
9,4,19,9,37,657014,0.010397640768941513,0.0012394814984872937,-0.010323498398065567,0.0476788766682148,-0.03835776075720787,0.8762406706809998,0.769999999999996,-0.45000000000000284,0.8918520056601299,182.45390397115918
9,4,19,9,37,704517,0.011997316068154327,0.003395978594198823,-0.011506646871566772,0.048786770552396774,-0.04332989081740379,0.8744961619377136,1.769999999999996,-0.45000000000000284,1.8263077506269276,186.44992484005576
9,4,19,9,37,767745,0.006548763525475021,0.006494832690805197,-0.0008387204725295305,0.051968805491924286,-0.03622414916753769,0.8739321231842041,-2.230000000000004,-0.45000000000000284,2.2749505489131012,158.24260318141975
9,4,19,9,37,815567,0.006465377318619092,0.0029740408062934875,-0.005740747787058353,0.04790424928069115,-0.045084841549396515,0.8740904331207275,3.769999999999996,-0.45000000000000284,3.7967617781472636,174.3371818170335
9,4,19,9,37,863728,0.007472017678113359,0.007260766811668873,-0.0017641750164330006,0.05276908725500107,-0.043571945279836655,0.8697295784950256,-1.230000000000004,1.5499999999999972,1.978736970898356,166.9347875887351
9,4,19,9,37,911253,0.009555130573201395,0.009431963786482811,0.0015292414464056492,0.05616156384348869,-0.042790286242961884,0.8711968660354614,0.769999999999996,-0.45000000000000284,0.8918520056601299,166.9347875887351
9,4,19,9,37,958797,0.005818715532446852,0.004928676411509514,0.003092830302193761,0.052831657230854034,-0.04359450563788414,0.8756913542747498,4.769999999999996,1.5499999999999972,5.015515925605256,192.69078100805427
9,4,19,9,38,6202,0.012036421759144416,0.0060007208958268166,0.010433925315737724,0.05536321923136711,-0.03787700831890106,0.867809534072876,-1.230000000000004,-0.45000000000000284,1.309732797176589,185.75760916981264
9,4,19,9,38,69023,0.0150128596466975,0.0069337631575763226,0.013315738178789616,0.05762292072176933,-0.03577429801225662,0.8574302792549133,2.769999999999996,-1.4500000000000028,3.126563608820391,169.09576575277706
9,4,19,9,38,116462,0.019517424239958437,0.007451232057064772,0.018039096146821976,0.06004321575164795,-0.030725959688425064,0.8511767983436584,2.769999999999996,-0.45000000000000284,2.806314308839974,157.05939786295693
9,4,19,9,38,164009,0.0182742221933222,0.005480818450450897,0.01743295229971409,0.060271263122558594,-0.03007536567747593,0.8523899912834167,-0.23000000000000398,-1.4500000000000028,1.468128059809501,136.39140637701166
9,4,19,9,38,211135,0.021663947643894413,0.007964977994561195,0.020146606490015984,0.06582412868738174,-0.025154557079076767,0.8555926084518433,-0.23000000000000398,0.5499999999999972,0.5961543424315542,110.75689621485382
9,4,19,9,38,258468,0.019135773176712688,0.006210725288838148,0.01809985376894474,0.066307432949543,-0.025347771123051643,0.8626254796981812,4.769999999999996,1.5499999999999972,5.015515925605256,170.54046678083165
9,4,19,9,38,306751,0.010866942695206598,0.004180246032774448,0.010030752047896385,0.06661684811115265,-0.0321168415248394,0.8610808849334717,4.769999999999996,2.549999999999997,5.408826120333315,193.69679608177222
9,4,19,9,38,369098,0.010999956491298792,0.004257189575582743,0.010142750106751919,0.06859572976827621,-0.029797054827213287,0.8511813879013062,1.769999999999996,-2.450000000000003,3.0224824234393823,177.0959358115434
9,4,19,9,38,416431,0.003706230733769495,0.002783122705295682,0.002447524107992649,0.06886538863182068,-0.035474590957164764,0.8510991334915161,-0.23000000000000398,2.549999999999997,2.560351538363431,224.18538247206627
9,4,19,9,38,464568,0.0016053486159050196,0.0013867936795577407,0.0008086701855063438,0.06886179000139236,-0.03528912365436554,0.8547160029411316,1.769999999999996,-1.4500000000000028,2.288099648179684,186.11104754726415
9,4,19,9,38,511920,0.0002705017466900884,-0.00017300595936831087,-0.00020794261945411563,0.06891196966171265,-0.03529971092939377,0.854012131690979,0.769999999999996,0.5499999999999972,0.9462557793746841,191.5206072152556
9,4,19,9,38,559944,0.00960626353116866,0.004807294812053442,-0.00831686332821846,0.07530730217695236,-0.043536677956581116,0.8472403883934021,3.769999999999996,0.5499999999999972,3.8099081353754407,185.15599764493086
9,4,19,9,38,606626,0.007728362799457072,0.004412825219333172,-0.006344648543745279,0.07533711194992065,-0.04220869392156601,0.8544440865516663,4.769999999999996,-0.45000000000000284,4.791179395514216,195.92863399529418
9,4,19,9,38,654367,0.005857574706042402,0.0028835090342909098,-0.0050986818969249725,0.07422974705696106,-0.041355013847351074,0.8557741045951843,-1.230000000000004,-0.45000000000000284,1.309732797176589,172.52265341404848
9,4,19,9,38,718301,0.008975594426967265,0.00240223272703588,-0.008648154325783253,0.07455360144376755,-0.045845258980989456,0.8530891537666321,1.769999999999996,1.5499999999999972,2.3527430798963107,199.9263482275072
9,4,19,9,38,765459,0.016672211388434412,0.001142721390351653,-0.01663300395011902,0.07394032180309296,-0.05538518726825714,0.8556025624275208,2.769999999999996,1.5499999999999972,3.174177058703558,197.73045364302612
9,4,19,9,38,813305,0.020413888042600876,0.005378970876336098,-0.019692473113536835,0.07912051677703857,-0.06023102626204491,0.8548396229743958,0.769999999999996,0.5499999999999972,0.9462557793746841,207.3543973037061
9,4,19,9,38,860733,0.021399771424341674,0.0012758136726915836,-0.021361706778407097,0.07497930526733398,-0.06457695364952087,0.8575749397277832,0.769999999999996,-0.45000000000000284,0.8918520056601299,200.43048843730625
9,4,19,9,38,907843,0.02311504729656013,0.004942375235259533,-0.02258048579096794,0.07959891110658646,-0.06867089867591858,0.8585991859436035,2.769999999999996,0.5499999999999972,2.8240750698237425,198.32530638996062
9,4,19,9,38,955498,0.02847639960767195,0.024062899872660637,-0.01522767823189497,0.09725845605134964,-0.06443517655134201,0.8601563572883606,0.769999999999996,1.5499999999999972,1.7307223925286184,202.60574800065706
9,4,19,9,39,19154,0.042348309678942396,0.03842233866453171,-0.01780739240348339,0.09236641228199005,-0.07127631455659866,0.8536822199821472,2.769999999999996,3.549999999999997,4.502821337783675,207.7409382857749
