Month,Day,Hour,Minute,Second,Microsecond,Speed,Vx,Vy,PosX,PosY,PosZ,Bx,By,Flow Mag,Flow Angle
9,4,19,14,13,546584,0.0322170786212311,-0.0021371603943407536,-0.032146114856004715,-0.0039036795496940613,-0.031366996467113495,0.10737530142068863,-2.200000000000003,-0.6099999999999994,2.2830024091095504,15.497243106806618
9,4,19,14,13,594545,0.03327533875395498,-0.017803657799959183,-0.028111882507801056,-0.006944720167666674,-0.031965769827365875,0.11680074036121368,0.7999999999999972,-0.6099999999999994,1.006031808642249,79.08586131185024
9,4,19,14,13,642358,0.03629911124285179,-0.02699943259358406,-0.024262236431241035,-0.00951844360679388,-0.03276322782039642,0.12720072269439697,-0.20000000000000284,-0.6099999999999994,0.6419501538281617,75.25489329515909
9,4,19,14,13,689336,0.0377704193550942,-0.03350750356912613,-0.017431344836950302,-0.012364408001303673,-0.03290146589279175,0.13882899284362793,1.7999999999999972,2.3900000000000006,2.9920060160367314,96.76650992919345
9,4,19,14,13,736683,0.03822098557394964,-0.03701531141996384,-0.009524203836917877,-0.015489947982132435,-0.03247259184718132,0.14848414063453674,-1.2000000000000028,-2.6099999999999994,2.8726468630863775,81.29283005715688
9,4,19,14,13,784129,0.0406525159659779,-0.040545858442783356,-0.0029428587295114994,-0.01920180954039097,-0.03196171671152115,0.15754981338977814,0.7999999999999972,0.39000000000000057,0.8899999999999977,141.90156894655402
9,4,19,14,13,847452,0.04073999102730365,-0.04068842530250549,-0.00204912549816072,-0.021835071966052055,-0.032220445573329926,0.1658868044614792,0.7999999999999972,-0.6099999999999994,1.006031808642249,141.90156894655402
9,4,19,14,13,894643,0.036448814607836444,-0.036437712609767914,-0.0008995477110147476,-0.024861538782715797,-0.03234735131263733,0.17587116360664368,-1.2000000000000028,-1.6099999999999994,2.0080089641234187,139.8592979180986
9,4,19,14,13,942266,0.034109328799785364,-0.03409039229154587,0.0011364262318238616,-0.026957670226693153,-0.03194534406065941,0.1835487335920334,0.7999999999999972,-1.6099999999999994,1.7978042162593773,112.05224779156808
9,4,19,14,13,990841,0.016111296278344272,-0.016109144315123558,-0.0002633195836097002,-0.02597120963037014,-0.03213822841644287,0.19468042254447937,4.799999999999997,3.3900000000000006,5.876401960383579,151.3475246775691
9,4,19,14,14,37701,0.04146878855864171,-0.039642833173274994,-0.01216988917440176,-0.034657180309295654,-0.035176053643226624,0.20645147562026978,-1.2000000000000028,-0.6099999999999994,1.3461426373159742,104.60355711626111
9,4,19,14,14,84923,0.04641469050649459,-0.04293382912874222,-0.017635470256209373,-0.038527846336364746,-0.03707531467080116,0.21701960265636444,-1.2000000000000028,-1.6099999999999994,2.0080089641234187,70.85074362576633
9,4,19,14,14,147907,0.04787580669587274,-0.041788291186094284,-0.023363038897514343,-0.04185902327299118,-0.03949783742427826,0.22885249555110931,0.7999999999999972,2.3900000000000006,2.520337279016441,98.20726939457172
9,4,19,14,14,195398,0.04825554551624313,-0.04229642078280449,-0.02322951704263687,-0.04606102779507637,-0.04080820828676224,0.24260634183883667,0.7999999999999972,-1.6099999999999994,1.7978042162593773,98.20726939457172
9,4,19,14,14,242724,0.037295026223364114,-0.02998185344040394,-0.02218124084174633,-0.04659596458077431,-0.042243536561727524,0.25645843148231506,1.7999999999999972,-1.6099999999999994,2.414974119944143,90.57365037993485
9,4,19,14,14,290143,0.015588979635289863,-0.014389683492481709,-0.005996106658130884,-0.044937990605831146,-0.03875987231731415,0.26856887340545654,1.7999999999999972,0.39000000000000057,1.8417654573804967,147.46742433809234
9,4,19,14,14,337998,0.0008153345043932794,0.00014834337343927473,0.0008017260115593672,-0.04354690760374069,-0.038048502057790756,0.2827892005443573,0.7999999999999972,-0.6099999999999994,1.006031808642249,162.91008625551723
9,4,19,14,14,385802,0.025825758534166677,0.0048278020694851875,-0.02537049725651741,-0.04447679966688156,-0.04798850417137146,0.2963777482509613,1.7999999999999972,1.3900000000000006,2.2742251427684095,160.28168885766885
9,4,19,14,14,433239,0.021907709264229757,0.007462974172085524,-0.020597372204065323,-0.04511704668402672,-0.04808090254664421,0.311200350522995,1.7999999999999972,1.3900000000000006,2.2742251427684095,182.25012664591017
9,4,19,14,14,496313,0.01759539283089496,0.009015205316245556,-0.015110391192138195,-0.04561606049537659,-0.04813573136925697,0.3290987014770508,3.799999999999997,0.39000000000000057,3.8199607327824694,192.06581912969776
9,4,19,14,14,543860,0.020085221557872127,0.013855114579200745,-0.014541386626660824,-0.044189322739839554,-0.04991533234715462,0.34354880452156067,0.7999999999999972,1.3900000000000006,1.6037767924496218,202.26107075523703
9,4,19,14,14,591485,0.04946713036304345,-0.0012792123015969992,-0.0494505874812603,-0.04991566389799118,-0.06524547934532166,0.36184757947921753,2.799999999999997,1.3900000000000006,3.1260358283295453,213.56681667007345
9,4,19,14,14,638747,0.047554797117431984,-0.002485633594915271,-0.04748979210853577,-0.050499942153692245,-0.0672844871878624,0.3770405650138855,2.799999999999997,2.3900000000000006,3.681317698868163,214.1534058285621
9,4,19,14,14,685730,0.045069374815427596,-0.001219432451762259,-0.04505287483334541,-0.050178784877061844,-0.06982342153787613,0.39364850521087646,-1.2000000000000028,0.39000000000000057,1.2617844506887883,227.16636613810806
9,4,19,14,14,733266,0.032144457968728266,0.003349049249663949,-0.03196951746940613,-0.04838857427239418,-0.06830335408449173,0.4089546501636505,-0.20000000000000284,0.39000000000000057,0.43829214001622435,256.6845146927761
9,4,19,14,14,796138,0.0046605705365859364,-0.0004878901527263224,0.004634962882846594,-0.04995265230536461,-0.056171536445617676,0.4227646589279175,-0.20000000000000284,1.3900000000000006,1.4043147795277249,268.1412044201507
9,4,19,14,14,843708,0.01119819779540021,-0.0025341049768030643,0.010907701216638088,-0.05068837106227875,-0.05578785017132759,0.4379863440990448,0.7999999999999972,3.3900000000000006,3.4831164206784706,278.3514892255321
9,4,19,14,14,891288,0.017456028056014303,-0.005240892060101032,0.01665070466697216,-0.05198314040899277,-0.05432326719164848,0.45056071877479553,-2.200000000000003,0.39000000000000057,2.234300785480776,304.63513896209093
9,4,19,14,14,938819,0.02207235138507182,-0.00701942527666688,0.020926451310515404,-0.053199801594018936,-0.0524330660700798,0.46534642577171326,0.7999999999999972,0.39000000000000057,0.8899999999999977,277.47670313098945
9,4,19,14,14,986267,0.019212760161193408,-0.006885607726871967,0.01793651469051838,-0.05412279814481735,-0.053333476185798645,0.47748783230781555,0.7999999999999972,2.3900000000000006,2.520337279016441,264.8292196284779
